name,datetime,tempmax,tempmin,temp,feelslike,precip,windspeed,winddir,sealevelpressure,cloudcover,season
cairo,7/4/2022,36,26,31.4,31.7,0,25.9,359.2,1006,5.9,Summer
cairo,7/5/2022,36,25,30.7,31,0,22.3,333.9,1007.7,0,Summer
cairo,7/6/2022,35,24,29,28.8,0,20.5,343.3,1007.5,0,Summer
cairo,7/7/2022,34,24,29.3,28.8,0,16.6,333.2,1008.1,0,Summer
cairo,7/8/2022,33,24,28.3,29.2,0,20.5,314.7,1007.9,26,Summer
cairo,7/9/2022,35,24,29.3,29.3,0,20.5,340.3,1007.1,14.4,Summer
cairo,7/10/2022,33,25,29,29.9,0,24.1,346.7,1005.9,26.6,Summer
cairo,7/11/2022,32,24,27.7,28,0,18.4,353.7,1008.7,26.5,Summer
cairo,7/12/2022,33,23.8,27.9,28.6,0,24.1,346.1,1010.8,24.4,Summer
cairo,7/13/2022,33,23.9,27.5,27.6,0,35.3,321.9,1010,18.2,Summer
cairo,7/14/2022,33,23,27.2,27.3,0,22.3,326.9,1008.7,29,Summer
cairo,7/15/2022,33,22.9,27.7,27.6,0,18.4,321.2,1007.9,10.2,Summer
cairo,7/16/2022,32,24,27.8,28,0,22.3,337.4,1008.2,6.7,Summer
cairo,7/17/2022,35,24,29,29.4,0,20.5,340.3,1007.5,20.6,Summer
cairo,7/18/2022,36,24,29.6,30.5,0,20.5,340.2,1006.1,17.1,Summer
cairo,7/19/2022,36,26,30.8,31.4,0,20.5,350.2,1006.6,0,Summer
cairo,7/20/2022,35,26,29.9,31.1,0,24.1,350,1008.4,5.8,Summer
cairo,7/21/2022,34,24,28.4,28.9,0,20.5,324,1008.2,19.5,Summer
cairo,7/22/2022,34,24,28.4,28.6,0,22.3,351.9,1008.8,14.9,Summer
cairo,7/23/2022,35,23.9,28.8,29.1,0,22.3,338.9,1008.7,5.2,Summer
cairo,7/24/2022,36,23,29.1,29.4,0,18.4,340.9,1006.3,6.2,Summer
cairo,7/25/2022,36,23,29.5,29.7,0,20.5,334,1004.8,8.6,Summer
cairo,7/26/2022,36,24.8,30.7,30.4,0,16.6,3.2,1004.8,0,Summer
cairo,7/27/2022,35,24,29.9,29.6,0,24.1,357.7,1005.1,4,Summer
cairo,7/27/2022,35,24,29.9,29.6,,24.1,357.7,1005.1,4,Summer
cairo,7/28/2022,37,25.8,31,30.8,,24.1,18.9,1006.3,0,Summer
cairo,7/28/2022,37,25.8,31,30.8,0,24.1,18.9,1006.3,0,Summer
cairo,7/29/2022,36,25,30.7,30.8,0,24.1,4.8,1007.9,0.2,Summer
cairo,7/29/2022,36,25,30.7,30.8,,24.1,4.8,1007.9,0.2,Summer
cairo,7/30/2022,35.1,24.9,30.2,30,0,22.3,2.3,1007.9,0,Summer
cairo,7/30/2022,35.1,24.9,30.2,30,,22.3,2.3,1007.9,0,Summer
cairo,7/31/2022,34,25,29.2,30.5,0,18.4,329.8,1005.7,17.2,Summer
cairo,7/31/2022,34,25,29.2,30.5,,18.4,329.8,1005.7,17.2,Summer
cairo,8/1/2022,35.8,25,29.9,30.9,,16.6,319.8,1005.1,20.9,Summer
cairo,8/1/2022,35.8,25,29.9,30.9,0,16.6,319.8,1005.1,20.9,Summer
cairo,8/2/2022,35,25.8,29.8,31.4,,22.3,302.9,1005.7,14.2,Summer
cairo,8/2/2022,35,25.8,29.8,31.4,0,22.3,302.9,1005.7,14.2,Summer
cairo,8/3/2022,35,25,29.5,29.8,,18.4,324.8,1007,0.7,Summer
cairo,8/3/2022,35,25,29.5,29.8,0,18.4,324.8,1007,0.7,Summer
cairo,8/4/2022,34,25,29.1,30,0,18.4,350.1,1007.7,5.8,Summer
cairo,8/4/2022,34,25,29.1,30,,18.4,350.1,1007.7,5.8,Summer
cairo,8/5/2022,35,24.9,29,29.8,0,18.4,348.2,1007.5,11.4,Summer
cairo,8/5/2022,35,24.9,29,29.8,,18.4,348.2,1007.5,11.4,Summer
cairo,8/6/2022,34,25,28.7,29.7,,22.3,353.4,1006.6,12.6,Summer
cairo,8/6/2022,34,25,28.7,29.7,0,22.3,353.4,1006.6,12.6,Summer
cairo,8/7/2022,33,24.9,29,29.8,0,16.6,341.4,1005.4,2.3,Summer
cairo,8/7/2022,33,24.9,29,29.8,,16.6,341.4,1005.4,2.3,Summer
cairo,8/8/2022,35,25.9,30.4,30.8,0,20.5,4.3,1007.2,4.6,Summer
cairo,8/8/2022,35,25.9,30.4,30.8,,20.5,4.3,1007.2,4.6,Summer
cairo,8/9/2022,35,26,30.7,31.8,,22.3,350.3,1007.9,0,Summer
cairo,8/9/2022,35,26,30.7,31.8,0,22.3,350.3,1007.9,0,Summer
cairo,8/10/2022,34,25.9,29.8,31.2,0,16.6,10.1,1007.8,13.2,Summer
cairo,8/10/2022,34,25.9,29.8,31.2,,16.6,10.1,1007.8,13.2,Summer
cairo,8/11/2022,34,26,29.8,30.7,,20.5,346.5,1007.5,16.3,Summer
cairo,8/11/2022,34,26,29.8,30.7,0,20.5,346.5,1007.5,16.3,Summer
cairo,8/12/2022,33,25.8,28.9,29.4,0,22.3,5.3,1008.3,4,Summer
cairo,8/12/2022,33,25.8,28.9,29.4,,22.3,5.3,1008.3,4,Summer
cairo,8/13/2022,34,25,29.1,29.3,0,20.5,325.1,1008.2,11.4,Summer
cairo,8/13/2022,34,25,29.1,29.3,,20.5,325.1,1008.2,11.4,Summer
cairo,8/14/2022,34,25,29.2,29.7,,20.5,349.2,1007.6,6,Summer
cairo,8/14/2022,34,25,29.2,29.7,0,20.5,349.2,1007.6,6,Summer
cairo,8/15/2022,33.1,25,28.8,29.8,0,20.5,12.7,1008.6,38,Summer
cairo,8/15/2022,33.1,25,28.8,29.8,,20.5,12.7,1008.6,38,Summer
cairo,8/16/2022,33,25,28.9,29.7,,24.1,20.6,1009.4,6,Summer
cairo,8/16/2022,33,25,28.9,29.7,0,24.1,20.6,1009.4,6,Summer
cairo,8/17/2022,32,24.8,28.2,28.7,,22.3,4.4,1008.1,2.4,Summer
cairo,8/17/2022,32,24.8,28.2,28.7,0,22.3,4.4,1008.1,2.4,Summer
cairo,8/18/2022,35,24,29,29.7,0,18.4,341.3,1006.2,8.1,Summer
cairo,8/18/2022,35,24,29,29.7,,18.4,341.3,1006.2,8.1,Summer
cairo,8/19/2022,36,25,30,31.1,,18.4,313,1006,6.1,Summer
cairo,8/19/2022,36,25,30,31.1,0,18.4,313,1006,6.1,Summer
cairo,8/20/2022,36.1,26,30.8,32.9,,18.4,299.9,1006.6,9.9,Summer
cairo,8/20/2022,36.1,26,30.8,32.9,0,18.4,299.9,1006.6,9.9,Summer
cairo,8/21/2022,36,27,31.6,32.1,,18.4,314.3,1005.8,0,Summer
cairo,8/21/2022,36,27,31.6,32.1,0,18.4,314.3,1005.8,0,Summer
cairo,8/22/2022,36,25.9,30.9,32.2,,20.5,356.4,1007.5,0.1,Summer
cairo,8/22/2022,36,25.9,30.9,32.2,0,20.5,356.4,1007.5,0.1,Summer
cairo,8/23/2022,38,27,32.2,33.5,0,25.9,34.9,1008.9,0.3,Summer
cairo,8/23/2022,38,27,32.2,33.5,,25.9,34.9,1008.9,0.3,Summer
cairo,8/24/2022,40,27,32.5,32.9,,27.7,40.6,1007.4,0,Summer
cairo,8/24/2022,40,27,32.5,32.9,0,27.7,40.6,1007.4,0,Summer
cairo,8/25/2022,34,26,29.2,31.3,,27.7,6.1,1008.3,40.5,Summer
cairo,8/25/2022,34,26,29.2,31.3,0,27.7,6.1,1008.3,40.5,Summer
cairo,8/26/2022,33,25,28.4,29.2,,75.2,9.8,1008.7,29.4,Summer
cairo,8/26/2022,33,25,28.4,29.2,0,75.2,9.8,1008.7,29.4,Summer
cairo,8/27/2022,34,24,28.5,29.3,,33.5,25.5,1009.1,0.1,Summer
cairo,8/27/2022,34,24,28.5,29.3,0,33.5,25.5,1009.1,0.1,Summer
cairo,8/28/2022,33.1,25,28.7,30.2,0,29.5,20.7,1009.4,23.7,Summer
cairo,8/28/2022,33.1,25,28.7,30.2,,29.5,20.7,1009.4,23.7,Summer
cairo,8/29/2022,33.1,25.1,28.8,30.5,,24.1,13.4,1010.8,27.5,Summer
cairo,8/29/2022,33.1,25.1,28.8,30.5,0,24.1,13.4,1010.8,27.5,Summer
cairo,8/30/2022,34,25.8,28.9,30.6,,24.1,10.4,1011.4,20.4,Summer
cairo,8/30/2022,34,25.8,28.9,30.6,0,24.1,10.4,1011.4,20.4,Summer
cairo,8/31/2022,33,25,28.5,29.9,0,24.1,6.3,1010.4,21.1,Summer
cairo,8/31/2022,33,25,28.5,29.9,,24.1,6.3,1010.4,21.1,Summer
cairo,9/1/2022,33,24.9,28.4,29.2,,24.1,10.6,1009.5,23,Fall
cairo,9/1/2022,33,24.9,28.4,29.2,0,24.1,10.6,1009.5,23,Fall
cairo,9/2/2022,33,24.9,28.3,29.1,0,27.7,5.7,1010.8,19.3,Fall
cairo,9/2/2022,33,24.9,28.3,29.1,,27.7,5.7,1010.8,19.3,Fall
cairo,9/3/2022,33,25,28.4,29.2,0,25.9,14.3,1012.3,12.2,Fall
cairo,9/3/2022,33,25,28.4,29.2,,25.9,14.3,1012.3,12.2,Fall
cairo,9/4/2022,33.8,24.9,28.6,29.4,0,24.1,13.7,1012.2,11,Fall
cairo,9/4/2022,33.8,24.9,28.6,29.4,,24.1,13.7,1012.2,11,Fall
cairo,9/5/2022,34,25,28.6,29.3,0,20.5,331.1,1011,22.8,Fall
cairo,9/5/2022,34,25,28.6,29.3,,20.5,331.1,1011,22.8,Fall
cairo,9/6/2022,33,25,28.2,28.7,0,20.5,314.9,1009.8,42.6,Fall
cairo,9/6/2022,33,25,28.2,28.7,,20.5,314.9,1009.8,42.6,Fall
cairo,9/7/2022,33,25,28.2,29,,25.9,337.5,1009.4,31.3,Fall
cairo,9/7/2022,33,25,28.2,29,0,25.9,337.5,1009.4,31.3,Fall
cairo,9/8/2022,33,24.9,28.5,29.6,,27.7,11.4,1010.7,40.1,Fall
cairo,9/8/2022,33,24.9,28.5,29.6,0,27.7,11.4,1010.7,40.1,Fall
cairo,9/9/2022,34,25,28.8,29.3,,29.5,14.1,1012.3,25.3,Fall
cairo,9/9/2022,34,25,28.8,29.3,0,29.5,14.1,1012.3,25.3,Fall
cairo,9/10/2022,33,24,28,28.3,0,24.1,2.3,1012.5,14.2,Fall
cairo,9/10/2022,33,24,28,28.3,,24.1,2.3,1012.5,14.2,Fall
cairo,9/11/2022,34,24,28.3,28.4,0,20.5,358.5,1010.6,14,Fall
cairo,9/11/2022,34,24,28.3,28.4,,20.5,358.5,1010.6,14,Fall
cairo,9/12/2022,34,24.9,29,30,0,16.6,336.5,1007.9,16.9,Fall
cairo,9/12/2022,34,24.9,29,30,,16.6,336.5,1007.9,16.9,Fall
cairo,9/13/2022,33,25,28.6,29.4,,18.4,327.8,1008,35.7,Fall
cairo,9/13/2022,33,25,28.6,29.4,0,18.4,327.8,1008,35.7,Fall
cairo,9/14/2022,31,24,27.4,27.1,0,24.1,330.1,1012.5,0.4,Fall
cairo,9/14/2022,31,24,27.4,27.1,,24.1,330.1,1012.5,0.4,Fall
cairo,9/15/2022,30,23,26.4,26.2,,20.5,3.9,1013.8,6.1,Fall
cairo,9/15/2022,30,23,26.4,26.2,0,20.5,3.9,1013.8,6.1,Fall
cairo,9/16/2022,31,22,26.4,26.2,,24.1,4.8,1011.5,2,Fall
cairo,9/16/2022,31,22,26.4,26.2,0,24.1,4.8,1011.5,2,Fall
cairo,9/17/2022,32,23.8,27.4,27.7,,29.5,1.8,1009.3,38.4,Fall
cairo,9/17/2022,32,23.8,27.4,27.7,0,29.5,1.8,1009.3,38.4,Fall
cairo,9/18/2022,32,24,27.9,27.7,0,16.6,344.3,1010.1,11,Fall
cairo,9/18/2022,32,24,27.9,27.7,,16.6,344.3,1010.1,11,Fall
cairo,9/19/2022,32,24,27.4,27.7,,16.6,339.8,1011.5,27.1,Fall
cairo,9/19/2022,32,24,27.4,27.7,0,16.6,339.8,1011.5,27.1,Fall
cairo,9/20/2022,32,24,27.6,27.6,,24.1,334.1,1010.3,25.6,Fall
cairo,9/20/2022,32,24,27.6,27.6,0,24.1,334.1,1010.3,25.6,Fall
cairo,9/21/2022,32,24,27.2,26.9,,18.4,322,1010.6,11.1,Fall
cairo,9/21/2022,32,24,27.2,26.9,0,18.4,322,1010.6,11.1,Fall
cairo,9/22/2022,33.8,23,28.5,28.1,0,20.5,26.9,1009.9,5,Fall
cairo,9/22/2022,33.8,23,28.5,28.1,,20.5,26.9,1009.9,5,Fall
cairo,9/23/2022,34,24,27.9,28.5,,24.1,42.2,1011.4,0,Fall
cairo,9/23/2022,34,24,27.9,28.5,0,24.1,42.2,1011.4,0,Fall
cairo,9/24/2022,35,24,28.5,29,,29.5,45.1,1013.1,5.1,Fall
cairo,9/24/2022,35,24,28.5,29,0,29.5,45.1,1013.1,5.1,Fall
cairo,9/25/2022,35,24,28.9,29.4,,29.5,51.9,1013.3,5.1,Fall
cairo,9/25/2022,35,24,28.9,29.4,0,29.5,51.9,1013.3,5.1,Fall
cairo,9/26/2022,35.8,24,28.9,29.4,,27.7,46,1013.2,3,Fall
cairo,9/26/2022,35.8,24,28.9,29.4,0,27.7,46,1013.2,3,Fall
cairo,9/27/2022,36,24,29.2,29.5,,22.3,43.6,1012.8,0,Fall
cairo,9/27/2022,36,24,29.2,29.5,0,22.3,43.6,1012.8,0,Fall
cairo,9/28/2022,35.1,24.9,29.7,29.3,,22.3,49.5,1012.9,0,Fall
cairo,9/28/2022,35.1,24.9,29.7,29.3,0,22.3,49.5,1012.9,0,Fall
cairo,9/29/2022,37,25,30.7,30.1,,24.1,57,1012.7,0,Fall
cairo,9/29/2022,37,25,30.7,30.1,0,24.1,57,1012.7,0,Fall
cairo,9/30/2022,37.1,26,30.7,31.1,,29.5,48.2,1014.5,0,Fall
cairo,9/30/2022,37.1,26,30.7,31.1,0,29.5,48.2,1014.5,0,Fall
cairo,10/1/2022,37,25.8,30.3,30.9,,22.3,25.1,1016.1,0,Fall
cairo,10/1/2022,37,25.8,30.3,30.9,0,22.3,25.1,1016.1,0,Fall
cairo,10/2/2022,35.8,24,29.3,29.7,,18.4,352.3,1011.5,15.8,Fall
cairo,10/3/2022,32,24.8,27.6,28,,22.3,294.6,1008.6,14.7,Fall
cairo,10/4/2022,31,22.9,26.4,26.3,,20.5,329.1,1010.7,6,Fall
cairo,10/5/2022,31,22.9,26.4,26.5,,25.9,22.5,1014.8,19.3,Fall
cairo,10/6/2022,29,22,25.1,25.1,,20.5,351.4,1015.6,23.8,Fall
cairo,10/7/2022,27.8,21,24,23.9,,18.4,345.2,1014.6,17.4,Fall
cairo,10/8/2022,28,21,24.3,24.2,,20.5,331.6,1014.7,21.5,Fall
cairo,10/9/2022,28,21,24.5,24.4,,22.3,344.9,1016,46.8,Fall
cairo,10/10/2022,30.1,21,24.9,24.8,,16.6,1.4,1017.4,33.5,Fall
cairo,10/11/2022,29,19.2,24.5,24.4,,22.3,17.5,1016.9,42.8,Fall
cairo,10/12/2022,28,21.9,24.5,24.5,,22.3,351.3,1016.3,37.8,Fall
cairo,10/13/2022,28,20.9,24,23.9,,20.5,334,1016.3,61.2,Fall
cairo,10/14/2022,28,20,23.8,23.8,,18.4,330.9,1014,33.2,Fall
cairo,10/15/2022,32,20.9,26.5,25.9,,16.6,205.3,1010.5,26.2,Fall
cairo,10/16/2022,30,24,26.9,26.5,,37.1,244.4,1011.7,23.4,Fall
cairo,10/17/2022,28,22,24.6,24.5,,19.4,283.2,1015.9,32.3,Fall
cairo,10/18/2022,27,20.9,23.9,23.8,,16.6,304.6,1016.8,35.8,Fall
cairo,10/19/2022,28,21,24.3,24.3,,18.4,339.4,1014.9,43.4,Fall
cairo,10/20/2022,28,21,24.2,24.1,,25,16.7,1014.4,61.5,Fall
cairo,10/21/2022,27.8,20,23.7,23.6,,16.6,347.4,1015,20.1,Fall
cairo,10/22/2022,27,20,23.5,23.5,,16.6,335.5,1017.5,21.6,Fall
cairo,10/23/2022,27.8,20,23,23,,20.5,322.5,1018.8,38.3,Fall
cairo,10/24/2022,26.1,20,22.9,22.9,,24.1,0.4,1017.7,51,Fall
cairo,10/25/2022,25,16,21.1,21.1,,22.3,348.8,1014.2,77.5,Fall
cairo,10/26/2022,27,16,23,23.1,,16.6,292.1,1015.4,63.4,Fall
cairo,10/27/2022,28,20,23.9,24,,18.4,20.3,1017.7,50.8,Fall
cairo,10/28/2022,28,20.9,23.8,23.8,,25.9,20.4,1016.8,44.3,Fall
cairo,10/29/2022,27,18.9,22.8,22.8,,18.4,349.3,1014.8,34.7,Fall
cairo,10/30/2022,26.1,19.9,22.6,22.6,,18.4,319.8,1015,55.6,Fall
cairo,10/31/2022,27,19,23.1,23,,11.2,19.9,1015.8,32.3,Fall
cairo,11/1/2022,26,19,22,22,,20.5,17.9,1016.9,47.8,Fall
cairo,11/2/2022,25,18,21.4,21.4,,13,322.7,1017.7,28.9,Fall
cairo,11/3/2022,26,18,21.8,21.8,,16.6,14,1017.8,38.7,Fall
cairo,11/4/2022,25.1,18,21.8,21.8,,20.5,30,1016.6,44.2,Fall
cairo,11/5/2022,25,18,21.5,21.5,,16.6,22.9,1016.6,34.9,Fall
cairo,11/6/2022,25,17,21.4,21.4,,20.5,22.1,1016.3,23.7,Fall
cairo,11/7/2022,27.8,19,22.9,22.7,,27.7,236,1014.7,0.6,Fall
cairo,11/8/2022,25,19,21.8,21.8,,18.4,272.9,1014.9,45.5,Fall
cairo,11/9/2022,24,18.9,21,21,,16.6,322.2,1016,23.2,Fall
cairo,11/10/2022,24,17,20.5,20.5,,14.8,17.9,1017.1,35.3,Fall
cairo,11/11/2022,25,17,20.7,20.7,,24.1,26.2,1018.7,24.4,Fall
cairo,11/12/2022,26,17,21.3,21.3,,18.4,9.1,1019,32.5,Fall
cairo,11/13/2022,27,17.9,21.9,21.9,,22.3,0.5,1019,30,Fall
cairo,11/14/2022,25,16.5,21.1,21.1,,22.3,346.4,1018.1,28.5,Fall
cairo,11/15/2022,23,17,19.8,19.8,,14.8,315.9,1017.5,22.8,Fall
cairo,11/16/2022,23,16,19.6,19.6,,14.8,277.9,1016.2,22.7,Fall
cairo,11/17/2022,23,16,19.9,19.9,,11.2,334.7,1017.1,22.6,Fall
cairo,11/18/2022,24.8,17,20.4,20.4,,14.8,25.7,1018.6,0.1,Fall
cairo,11/19/2022,26,16,20.9,20.9,,22.3,51.9,1020.8,0,Fall
cairo,11/20/2022,27,16.9,21.2,21.1,,20.5,34.3,1019.3,23.2,Fall
cairo,11/21/2022,26.1,16,20.9,20.9,,13,304.4,1015.6,38.9,Fall
cairo,11/22/2022,24,18,21,21,,14.8,9.9,1017,32.1,Fall
cairo,11/23/2022,24,16,20.1,20.1,,14.8,13.6,1015.5,40.1,Fall
cairo,11/24/2022,24,17.9,20.6,20.6,,25.9,245.3,1012.7,7.5,Fall
cairo,11/25/2022,24,18,20.4,20.4,,25.9,244.9,1014.2,43.1,Fall
cairo,11/26/2022,22,17,19.1,19.1,,16.6,291,1017.8,40.8,Fall
cairo,11/27/2022,20.1,15,17.7,17.7,,18.4,34.1,1014.7,85.6,Fall
cairo,11/28/2022,23,14.8,18.6,18.6,,22.3,212.9,1009.6,74.4,Fall
cairo,11/29/2022,23,15,19.2,19.2,,13,283.9,1011.6,17.8,Fall
cairo,11/30/2022,25,15,19.6,19.6,,13,60.8,1014.8,6.8,Fall
cairo,12/1/2022,24.9,14,19.5,19.5,,9.4,14.7,1017,7.5,Winter
cairo,12/2/2022,23.8,13,18.6,18.6,,20.5,35.3,1018.5,18.4,Winter
cairo,12/3/2022,23.1,16,19,19,,24.1,34.6,1017.7,49.8,Winter
cairo,12/4/2022,23,15,18.8,18.8,,22.3,0,1019.2,45.9,Winter
cairo,12/5/2022,22,16.9,18.9,18.9,,18.4,344.4,1020.3,60.3,Winter
cairo,12/6/2022,22,14,18.1,18.1,,18.4,334.7,1019.3,25.8,Winter
cairo,12/7/2022,21,14,17.5,17.5,,11.2,57.1,1018.4,33.2,Winter
cairo,12/8/2022,24,14,18.6,18.6,,11.2,114.9,1019.5,9.4,Winter
cairo,12/9/2022,25,14.1,19.7,19.7,,13,192.5,1019.5,13,Winter
cairo,12/10/2022,23,14.8,18.5,18.5,,9.4,352.8,1018.2,0,Winter
cairo,12/11/2022,24,14,18.6,18.6,,14.8,211.4,1015.4,7.2,Winter
cairo,12/12/2022,25.1,18,21,21,,25.9,206.6,1012,10.5,Winter
cairo,12/13/2022,22,16,19.4,19.4,,13,253.1,1014.6,26.2,Winter
cairo,12/14/2022,24,18,20.5,20.5,,16.6,212.9,1015.7,30.3,Winter
cairo,12/15/2022,24,16,19.8,19.8,,14.8,29,1018.5,8.3,Winter
cairo,12/16/2022,24,15.1,19.2,19.2,,20.5,51.1,1020.1,24.9,Winter
cairo,12/17/2022,24,17,19.8,19.8,,24.1,38.8,1019.8,46.6,Winter
cairo,12/18/2022,25,17.1,20.3,20.3,,24.1,38.5,1019.3,43.7,Winter
cairo,12/19/2022,23,16,19,19,,20.5,19.7,1017.6,42.4,Winter
cairo,12/20/2022,22,14,17.9,17.9,,16.6,352.9,1016.1,36.2,Winter
cairo,12/21/2022,20,15,17,17,,16.6,315.9,1016.2,56.2,Winter
cairo,12/22/2022,20,14,16.8,16.8,,16.6,8,1013.7,40.6,Winter
cairo,12/23/2022,19.8,15,17,17,,22.3,265.5,1013.6,49.2,Winter
cairo,12/24/2022,20,14,17,17,,22.3,233.4,1016.4,46.2,Winter
cairo,12/25/2022,20,14,17.1,17.1,,22.3,239.3,1018,51.3,Winter
cairo,12/26/2022,20,14.9,17.1,17.1,,22.3,274.7,1020.5,45.9,Winter
cairo,12/27/2022,20,12,16,16,,16.6,319.6,1025.2,35.4,Winter
cairo,12/28/2022,19,11,15.3,15.3,,13,22.9,1026.3,5.1,Winter
cairo,12/29/2022,20,10,15.2,15.2,,16.6,34.5,1024.6,6.7,Winter
cairo,12/30/2022,20,11,15.7,15.7,,22.3,23.2,1023.5,13.7,Winter
cairo,12/31/2022,20,11,15.6,15.6,,27.7,23.6,1023.6,24.6,Winter
cairo,1/1/2023,20,12,16,16,,22.3,8.3,1021.4,42.8,Winter
cairo,1/2/2023,21,12,15.8,15.8,,18.4,24.1,1020.3,12.6,Winter
cairo,1/3/2023,19,11,15.3,15.3,,14.8,329.7,1020.5,24.6,Winter
cairo,1/4/2023,19,13.9,15.9,15.9,,11.2,313,1021.2,50.4,Winter
cairo,1/5/2023,19,12,15.9,15.9,,13,262.7,1022.1,30.7,Winter
cairo,1/6/2023,20,14.8,17.2,17.2,,14.8,235.3,1022.4,55.4,Winter
cairo,1/7/2023,20,14,17.5,17.5,,9.4,263.9,1021.3,61.3,Winter
cairo,1/8/2023,20,14.8,17.5,17.5,,14.8,251,1017.4,54.5,Winter
cairo,1/9/2023,18,13,14.9,14.9,,18.4,215,1018.6,52.7,Winter
cairo,1/10/2023,19,11,15.3,15.3,,9.4,129.5,1023.1,16.4,Winter
cairo,1/11/2023,20,11,15.9,15.9,,18.4,200.3,1021.4,24.7,Winter
cairo,1/12/2023,19,13,15.9,15.9,,20.5,220.7,1018.2,38.6,Winter
cairo,1/13/2023,19,12,15.5,15.5,,24.1,224.1,1017.8,45.4,Winter
cairo,1/14/2023,19,13.8,16.5,16.5,,18.4,231.6,1017.1,67.1,Winter
cairo,1/15/2023,19,13,16.3,16.3,,16.6,223.9,1018.2,38.6,Winter
cairo,1/16/2023,18,13.1,15.4,15.4,,20.5,215,1016.9,42.4,Winter
cairo,1/17/2023,19,10.9,14.9,14.9,,11.2,140.4,1021.9,11.2,Winter
cairo,1/18/2023,21,10,15.7,15.6,,16.6,59,1022.4,0,Winter
cairo,1/19/2023,22,11,16.3,16.3,,18.4,55.6,1019.7,4.6,Winter
cairo,1/20/2023,21,10.8,15.4,15.4,,13,300.2,1016.1,0,Winter
cairo,1/21/2023,20,10,15.3,15.3,,14.8,15.3,1018,1.7,Winter
cairo,1/22/2023,21,11,15.8,15.8,,18.4,19.9,1018.6,19,Winter
cairo,1/23/2023,21,12,16.3,16.3,,22.3,27.7,1019,52.6,Winter
cairo,1/24/2023,21,15,17.4,17.4,,29.5,25.5,1019.5,20,Winter
cairo,1/25/2023,21,13,16.5,16.5,,22.3,34.3,1018.9,26,Winter
cairo,1/26/2023,22,11.8,16.6,16.6,,22.3,70.9,1016.7,3.3,Winter
cairo,1/27/2023,26,12,20.2,20.2,,31.7,198.5,1011.7,41.2,Winter
cairo,1/28/2023,24.1,16.1,19.7,19.7,,25.9,312.3,1012.9,35.2,Winter
cairo,1/29/2023,22,14,17.3,17.3,,22.3,34.6,1013.9,42,Winter
cairo,1/30/2023,20,12,16.1,16.1,,20.5,308.7,1013.5,14.4,Winter
cairo,1/31/2023,18,12.1,15.5,15.5,,29.5,244.2,1013.4,40.6,Winter
cairo,2/1/2023,18,12,14.3,14.3,,44.6,246,1015.4,38.6,Winter
cairo,2/2/2023,16,10.9,13.7,13.7,,14.8,260.3,1022.7,69.2,Winter
cairo,2/3/2023,18,10.1,14.6,14.6,,14.8,277.9,1022.6,51,Winter
cairo,2/4/2023,19,12,15.2,15.2,,21.4,248.3,1018.4,42.9,Winter
cairo,2/5/2023,20,12,15.6,15.6,,31.7,223.4,1013.3,28.2,Winter
cairo,2/6/2023,15,12,13.4,13.4,,40.7,247.3,1013.1,49.5,Winter
cairo,2/7/2023,15,10,12.5,12.3,,27.7,258.8,1019.2,54.2,Winter
cairo,2/8/2023,14,10,12,12,,18.4,294.6,1024.2,66.9,Winter
cairo,2/9/2023,15,8,11.9,11.8,,16.6,26,1024,39.9,Winter
cairo,2/10/2023,18,8,12.8,12.8,,22.3,47.4,1020.5,1.6,Winter
cairo,2/11/2023,17,9.9,12.8,12.7,,24.1,11.4,1018.5,28.7,Winter
cairo,2/12/2023,16,8,12.4,12.3,,18.4,340.3,1022.6,46.8,Winter
cairo,2/13/2023,16.8,9,12.9,12.9,,18.4,10.2,1023.1,34.2,Winter
cairo,2/14/2023,16,8,12.3,12.2,,22.3,341.5,1019.9,36.7,Winter
cairo,2/15/2023,17,9,12.9,12.8,,14.8,294.1,1020.8,30.2,Winter
cairo,2/16/2023,17,11,14.1,14.1,,18.4,311.5,1024.3,32.4,Winter
cairo,2/17/2023,18,9,13.9,13.8,,29.5,32,1026.9,30.7,Winter
cairo,2/18/2023,18,9,13.6,13.5,,123.5,34.4,1026.3,28.2,Winter
cairo,2/19/2023,19,11,14.6,14.6,,25.9,28.6,1024.4,30.7,Winter
cairo,2/20/2023,18,13.8,15.5,15.5,,22.3,16,1022,64.7,Winter
cairo,2/21/2023,19,13,16,16,,18.4,9.7,1020.2,48.2,Winter
cairo,2/22/2023,19,11,15.3,15.3,,16.6,351.2,1017.7,57.2,Winter
cairo,2/23/2023,19,13,16.3,16.3,,16.6,335.2,1016.4,67.7,Winter
cairo,2/24/2023,20,13.5,17,17,,11.9,349.8,1016.9,42.9,Winter
cairo,2/25/2023,20,12,16.6,16.6,,13,6.6,1017.7,28.2,Winter
cairo,2/26/2023,22,12,17,17,,18.4,51.5,1019.7,6.1,Winter
cairo,2/27/2023,26,12,18.3,18.3,,22.3,48.4,1020.3,6.1,Winter
cairo,2/28/2023,27.1,13,19.4,19.3,,11.2,23,1017.3,5.7,Winter
cairo,3/1/2023,31,15.9,23.6,23,,137.2,238.2,1014.5,0,Spring
cairo,3/2/2023,33,18,26,25,,37.1,203.2,1011.2,0.2,Spring
cairo,3/3/2023,25,16,20.7,20.7,,18.4,296,1016.6,0.5,Spring
cairo,3/4/2023,29,15,21.8,21.5,,16.6,59.5,1016.4,0,Spring
